fname,labels
9d94435c.wav,Frying_(food)
9da5a92c.wav,Chirp_and_tweet
9db0c92e.wav,Microwave_oven
9db1cf4a.wav,Fart
9db4bfd1.wav,Female_singing
9db92700.wav,Computer_keyboard
9dbee4e3.wav,Chewing_and_mastication
9dc5b2af.wav,Computer_keyboard
9dd0e46a.wav,Shatter
9dfc18f7.wav,Shatter
9e2395a0.wav,Harmonica
9e23bc44.wav,Chirp_and_tweet
9e2abeb0.wav,Child_speech_and_kid_speaking
9e34c71f.wav,Child_speech_and_kid_speaking
9e51318f.wav,Crackle
9e552218.wav,Cutlery_and_silverware
9e5f8b92.wav,Finger_snapping
9e624175.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
9e678772.wav,Burping_and_eructation
9e746eaf.wav,"Acoustic_guitar,Strum"
9e7c1bc2.wav,Bass_guitar
9e7e1409.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
9e8c95e3.wav,Skateboard
9e8eb16c.wav,Computer_keyboard
9e9ca0b0.wav,Crackle
9eb89815.wav,Stream
9ecba286.wav,Traffic_noise_and_roadway_noise
9ed7cf3d.wav,Mechanical_fan
9ef2a13e.wav,Traffic_noise_and_roadway_noise
9ef93b14.wav,Mechanical_fan
9f019ac7.wav,Keys_jangling
9f025102.wav,"Bark,Cricket"
9f121993.wav,Frying_(food)
9f1eb7a0.wav,Accelerating_and_revving_and_vroom
9f1f76ea.wav,Scissors
9f2b2715.wav,Knock
9f4af14b.wav,Toilet_flush
9f54fbbe.wav,"Walk_and_footsteps,Chirp_and_tweet"
9f55438d.wav,Female_speech_and_woman_speaking
9f5c1a48.wav,Computer_keyboard
9f631c56.wav,"Slam,Microwave_oven"
9f7273b5.wav,Walk_and_footsteps
9f72ebe0.wav,Waves_and_surf
9f93d461.wav,Bark
9f9535fb.wav,Finger_snapping
9f955137.wav,Printer
9fb6e634.wav,Accelerating_and_revving_and_vroom
9fc20f53.wav,Crackle
9feb0edb.wav,"Raindrop,Drip"
a0012049.wav,Sneeze
a038c354.wav,Motorcycle
a038eda2.wav,Male_speech_and_man_speaking
a03b112c.wav,Tap
a0450c8b.wav,Purr
a0451d9b.wav,Female_singing
a05011e4.wav,Raindrop
a0582310.wav,Stream
a05829fd.wav,Chirp_and_tweet
a059c05b.wav,Run
a05d05d1.wav,Computer_keyboard
a05dc78f.wav,Whispering
a06afbf0.wav,Trickle_and_dribble
a094cfa8.wav,Chirp_and_tweet
a0a09b04.wav,Bark
a0a3e783.wav,Writing
a0a59a53.wav,Bathtub_(filling_or_washing)
a0a85eae.wav,Meow
a0ada026.wav,Zipper_(clothing)
a0bdd0cb.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
a0d7ee57.wav,"Squeak,Slam"
a0ea9e1a.wav,Microwave_oven
a0f997f0.wav,Crackle
a0fb7ead.wav,Traffic_noise_and_roadway_noise
a10ae1af.wav,"Walk_and_footsteps,Run"
a10b8109.wav,Bicycle_bell
a122963e.wav,Bass_drum
a12581b4.wav,Hi-hat
a12616ce.wav,Female_speech_and_woman_speaking
a12bcb35.wav,Scissors
a1441a71.wav,"Acoustic_guitar,Strum"
a153ba95.wav,Skateboard
a17b177a.wav,Run
a18e8839.wav,Glockenspiel
a1956322.wav,Bark
a1a81c6d.wav,Accordion
a1b40c4a.wav,Chirp_and_tweet
a1cc7aed.wav,Toilet_flush
a1d6af10.wav,Slam
a1da472c.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
a1dd3a0a.wav,"Sink_(filling_or_washing),Gurgling"
a1e00c44.wav,Bass_guitar
a1f17a8c.wav,Church_bell
a20bca79.wav,"Acoustic_guitar,Strum"
a2473d6e.wav,Clapping
a2564ae2.wav,Chewing_and_mastication
a2567e1f.wav,Cupboard_open_or_close
a25aedbc.wav,Toilet_flush
a266cd9d.wav,Computer_keyboard
a26b950f.wav,Harmonica
a28e588f.wav,Raindrop
a2941453.wav,Marimba_and_xylophone
a295b708.wav,Run
a29ae58e.wav,"Crowd,Cheering"
a2a8de2c.wav,Keys_jangling
a2b25be5.wav,Fart
a2b44da2.wav,Shatter
a2bc2e4e.wav,Slam
a2c724ba.wav,Bathtub_(filling_or_washing)
a2eb13ae.wav,Knock
a2f50073.wav,Knock
a2f9172b.wav,Bass_guitar
a3001011.wav,"Female_speech_and_woman_speaking,Yell"
a30c63b1.wav,Bathtub_(filling_or_washing)
a31dbf96.wav,Bicycle_bell
a3222f41.wav,Marimba_and_xylophone
a3286fdd.wav,Burping_and_eructation
a34275d5.wav,Microwave_oven
a3748ff8.wav,Traffic_noise_and_roadway_noise
a37e3d98.wav,Computer_keyboard
a383510c.wav,Printer
a3986e00.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
a39fbadd.wav,Purr
a3a20ba5.wav,Marimba_and_xylophone
a3a44e24.wav,Bass_guitar
a3b954f4.wav,Writing
a3c8a463.wav,Waves_and_surf
a3cd9e06.wav,"Crowd,Cheering"
a3ceca9c.wav,Sneeze
a3d359f2.wav,"Raindrop,Drip"
a3de90ae.wav,Motorcycle
a3debb1a.wav,Microwave_oven
a3e0e767.wav,"Squeak,Slam"
a3faad03.wav,Yell
a3fe3abd.wav,Female_speech_and_woman_speaking
a405f3f5.wav,Buzz
a40bae47.wav,Microwave_oven
a4163ed6.wav,Keys_jangling
a4244bf7.wav,Stream
a43a2dbb.wav,Male_speech_and_man_speaking
a43cb20e.wav,Child_speech_and_kid_speaking
a43de3f3.wav,"Acoustic_guitar,Strum"
a473823d.wav,Burping_and_eructation
a4788a2c.wav,Hiss
a499c1f2.wav,Child_speech_and_kid_speaking
a4ac9aaf.wav,Writing
a4ba18bc.wav,Toilet_flush
a4bed2c9.wav,Child_speech_and_kid_speaking
a4bff6ea.wav,"Female_speech_and_woman_speaking,Yell"
a4caf379.wav,"Raindrop,Drip"
a4d02233.wav,Bathtub_(filling_or_washing)
a4d19e33.wav,Shatter
a4ed3dcc.wav,Printer
a5144fbd.wav,Gong
a520dcd1.wav,Writing
a52e1fda.wav,Burping_and_eructation
a54f18de.wav,Frying_(food)
a5626b6f.wav,Tick-tock
a56b5ac9.wav,Fill_(with_liquid)
a57e42e8.wav,Cupboard_open_or_close
a58a5cc3.wav,Zipper_(clothing)
a592b6cf.wav,Gong
a593dc48.wav,Bus
a59f30f4.wav,Finger_snapping
a5a26460.wav,Fart
a5de6657.wav,Toilet_flush
a5e041fb.wav,Scissors
a5e2851f.wav,Marimba_and_xylophone
a5f3e527.wav,Printer
a5f533e1.wav,Sneeze
a60fb107.wav,Cutlery_and_silverware
a61153d2.wav,"Acoustic_guitar,Strum"
a61a9f03.wav,Walk_and_footsteps
a61caf1e.wav,Tick-tock
a61d5687.wav,Harmonica
a62a0bbc.wav,Stream
a6421e7a.wav,Car_passing_by
a648380b.wav,Stream
a649e270.wav,Bicycle_bell
a64cddbc.wav,"Hi-hat,Bass_drum"
a6665ed2.wav,Zipper_(clothing)
a67f7e9f.wav,Clapping
a69027f7.wav,Bathtub_(filling_or_washing)
a6999ac9.wav,"Applause,Cheering"
a6b2f409.wav,Buzz
a6bcf2d7.wav,Computer_keyboard
a6d71f37.wav,Marimba_and_xylophone
a6e6c971.wav,Cutlery_and_silverware
a6e9d352.wav,Scissors
a70b7903.wav,Sigh
a70bdc34.wav,Fill_(with_liquid)
a7264ba3.wav,Clapping
a7502711.wav,"Screaming,Yell"
a75485de.wav,Gurgling
a75dc869.wav,Fart
a75de3d8.wav,Frying_(food)
a773d6d7.wav,Writing
a780103f.wav,Motorcycle
a7894846.wav,Chewing_and_mastication
a78ec1ea.wav,Bark
a79b8dbb.wav,Bark
a7b1bef5.wav,"Acoustic_guitar,Strum"
a7b4e842.wav,Cricket
a7b86ac6.wav,Skateboard
a7bb2e05.wav,Car_passing_by
a7cd0949.wav,Shatter
a7e4b70b.wav,Burping_and_eructation
a7ea7a8d.wav,Zipper_(clothing)
a7fbccb4.wav,Accordion
a7fe0c30.wav,Church_bell
a81462a1.wav,Harmonica
a81d08e3.wav,Burping_and_eructation
a82277d1.wav,Cupboard_open_or_close
a8369f95.wav,Cricket
a836fa49.wav,Cricket
a8378346.wav,"Car_passing_by,Traffic_noise_and_roadway_noise"
a8398ca8.wav,Scissors
a849d801.wav,Zipper_(clothing)
a855b6da.wav,Bass_drum
a859d562.wav,Printer
a85c455a.wav,Trickle_and_dribble
a8774b75.wav,Slam
a8778c61.wav,Buzz
a87ac12a.wav,Fart
a890f635.wav,Bicycle_bell
a89b1d6f.wav,Hiss
a8abe3d7.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
a8bf67cd.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
a8de1aba.wav,"Male_speech_and_man_speaking,Yell"
a8e4a91e.wav,Scissors
a8e6a85c.wav,Cupboard_open_or_close
a8eb164b.wav,"Applause,Cheering"
a8f8727e.wav,Chewing_and_mastication
a8fb9bae.wav,Tap
a90c5f98.wav,Scissors
a917bf05.wav,Glockenspiel
a91b8ace.wav,Bus
a91c3057.wav,Bus
a926ff23.wav,Skateboard
a92f3c97.wav,"Squeak,Slam"
a93b35c3.wav,Shatter
a941dbea.wav,Bathtub_(filling_or_washing)
a9531367.wav,Shatter
a95bf234.wav,Chink_and_clink
a96eb9aa.wav,Writing
a97bafae.wav,Glockenspiel
a97e0706.wav,Toilet_flush
a9908fe5.wav,Car_passing_by
a9da54f6.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
a9e97fb7.wav,Zipper_(clothing)
a9eeb230.wav,Printer
a9f86ca4.wav,"Drip,Bathtub_(filling_or_washing)"
aa148db3.wav,Microwave_oven
aa1d74f7.wav,Printer
aa1ec70b.wav,"Acoustic_guitar,Strum"
aa20e3ab.wav,Electric_guitar
aa572f3a.wav,Cricket
aa5f3bc4.wav,Writing
aa737a06.wav,Accordion
aa7cbb7d.wav,Knock
aa844a6d.wav,Bass_guitar
aa897ef8.wav,Male_speech_and_man_speaking
aa8d36ba.wav,Zipper_(clothing)
aa936963.wav,Meow
aaa33b0c.wav,"Motorcycle,Accelerating_and_revving_and_vroom"
aab21a12.wav,Traffic_noise_and_roadway_noise
aad7c407.wav,Bathtub_(filling_or_washing)
aadc680e.wav,Marimba_and_xylophone
aae85615.wav,Bus
aae9382f.wav,Stream
ab0b6d6d.wav,Squeak
ab0c7cec.wav,Finger_snapping
ab142cf0.wav,Zipper_(clothing)
ab2bebf8.wav,Chirp_and_tweet
ab3d1aee.wav,Purr
ab54775b.wav,"Acoustic_guitar,Strum"
ab62c926.wav,Trickle_and_dribble
ab87f49c.wav,Harmonica
ab995ca4.wav,Waves_and_surf
ab9be8af.wav,Purr
abbf4f95.wav,"Acoustic_guitar,Strum"
abc7ddef.wav,Printer
abce5f03.wav,Trickle_and_dribble
abd57ddf.wav,Bathtub_(filling_or_washing)
abdfffdd.wav,Knock
abe0de4b.wav,Car_passing_by
abecd9f6.wav,Writing
abef78a1.wav,Hiss
abfd4ff0.wav,Whispering
ac1de830.wav,Shatter
ac24e081.wav,Chewing_and_mastication
ac2cd845.wav,Finger_snapping
ac3515b8.wav,Child_speech_and_kid_speaking
ac569b65.wav,Writing
ac5bbb20.wav,Meow
ac67de1c.wav,Race_car_and_auto_racing
ac6a34c7.wav,"Applause,Crowd"
ac7ab5c4.wav,"Toilet_flush,Gurgling"
ac852cfc.wav,Car_passing_by
ac969a42.wav,Bicycle_bell
ac9e7a91.wav,Church_bell
aca0f6c8.wav,Purr
acbb5ca4.wav,Printer
acc1bf2c.wav,"Applause,Crowd,Cheering"
acc996fc.wav,Finger_snapping
acd1d0df.wav,Slam
acdd36dc.wav,Meow
acf4a804.wav,Writing
acf9f485.wav,Bicycle_bell
acfacc32.wav,Male_speech_and_man_speaking
ad0e2e15.wav,Sigh
ad134295.wav,Electric_guitar
ad1d9021.wav,Bass_guitar
ad2aac0d.wav,Slam
ad45f734.wav,Accordion
ad49bd2d.wav,Car_passing_by
ad4fbd43.wav,Marimba_and_xylophone
ad4fee9e.wav,Male_singing
ad540614.wav,Writing
ad60651d.wav,Trickle_and_dribble
ad7f6826.wav,Male_speech_and_man_speaking
adae4cd4.wav,Gurgling
adb1890d.wav,Fart
adb67284.wav,Traffic_noise_and_roadway_noise
adb94ade.wav,Whispering
adc80f5e.wav,Cricket
addad425.wav,Buzz
addf50c1.wav,Harmonica
ade51e10.wav,Sneeze
ade77061.wav,"Tap,Acoustic_guitar"
adf0a236.wav,Buzz
adff8113.wav,Screaming
ae056ecf.wav,"Applause,Clapping"
ae1d4d55.wav,Zipper_(clothing)
ae31d6b3.wav,"Squeak,Cupboard_open_or_close"
ae350ecf.wav,Zipper_(clothing)
ae4a6429.wav,"Applause,Screaming,Crowd"
ae628bb7.wav,Toilet_flush
ae7f452a.wav,"Acoustic_guitar,Strum"
ae80b2c3.wav,"Meow,Purr"
ae8110df.wav,Child_speech_and_kid_speaking
ae888f54.wav,Whispering
ae9226dc.wav,Cupboard_open_or_close
ae9f2405.wav,Crackle
aeaeab06.wav,Female_singing
aeaf94e8.wav,"Dishes_and_pots_and_pans,Sink_(filling_or_washing)"
aec32e4d.wav,Finger_snapping
aecd97a7.wav,Bark
aece8573.wav,Marimba_and_xylophone
af0505cf.wav,Tap
af051b24.wav,Gasp
af0afe7c.wav,Frying_(food)
af254b46.wav,Clapping
af25cbf4.wav,Chewing_and_mastication
af262b07.wav,Whispering
af33de79.wav,Gurgling
af3cf017.wav,Glockenspiel
af47f550.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
af4d82eb.wav,Race_car_and_auto_racing
af53f7cf.wav,Chewing_and_mastication
af5b2dd9.wav,Frying_(food)
af62b8a9.wav,Knock
af6a752c.wav,Harmonica
af6d9b0c.wav,Marimba_and_xylophone
af783a53.wav,Keys_jangling
af7b5bab.wav,Scissors
af93284f.wav,Cutlery_and_silverware
afa527b3.wav,Finger_snapping
afadc674.wav,Slam
afaf7521.wav,Stream
afb5287b.wav,Drawer_open_or_close
afbd94ef.wav,Whispering
afc433aa.wav,Microwave_oven
afddbbf9.wav,Tap
afe5789b.wav,Bass_guitar
afe68f1a.wav,Crackle
b014cdaf.wav,Walk_and_footsteps
b0191349.wav,Finger_snapping
b0241098.wav,Cutlery_and_silverware
b029a39d.wav,Computer_keyboard
b0356d71.wav,Buzz
b063a88a.wav,Gurgling
b06f38d4.wav,Drawer_open_or_close
b072dfa6.wav,"Crowd,Clapping"
b086ad53.wav,Drip
b0a8c445.wav,"Walk_and_footsteps,Run"
b0aa3d8c.wav,Skateboard
b0d31425.wav,Bathtub_(filling_or_washing)
b109f949.wav,Cricket
b144257c.wav,Chewing_and_mastication
b146e8a0.wav,Computer_keyboard
b14b1be2.wav,Meow
b165f67b.wav,Tap
b174e7ae.wav,Glockenspiel
b1854b62.wav,Finger_snapping
b187ef20.wav,"Walk_and_footsteps,Run"
b1a94e05.wav,Race_car_and_auto_racing
b1ab8a12.wav,Bass_drum
b1b8dfe7.wav,Walk_and_footsteps
b1d8010d.wav,Scissors
b1e8d0ab.wav,Chink_and_clink
b1eaee59.wav,Tap
b20652e5.wav,Sigh
b2081745.wav,Trickle_and_dribble
b215bdfb.wav,Harmonica
b2163ea9.wav,Tick-tock
b216a6fa.wav,Walk_and_footsteps
b21775cd.wav,Motorcycle
b2196421.wav,Zipper_(clothing)
b21f302b.wav,"Meow,Purr"
b228eafa.wav,Tick-tock
b22b09c2.wav,"Raindrop,Drip,Trickle_and_dribble"
b242470e.wav,Tap
b245bda7.wav,Traffic_noise_and_roadway_noise
b254264e.wav,Scissors
b25cd2a3.wav,Glockenspiel
b260f8af.wav,Shatter
b2737207.wav,Scissors
b2770c93.wav,Sneeze
b27e47c4.wav,Gong
b2951fa9.wav,Chirp_and_tweet
b29fb0ae.wav,Bathtub_(filling_or_washing)
b2af7c73.wav,"Squeak,Slam"
b2c523dc.wav,Waves_and_surf
b2c90347.wav,Finger_snapping
b2d48b5f.wav,Printer
b2e12b81.wav,Walk_and_footsteps
b2e8ddb6.wav,Mechanical_fan
b2f01c02.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
b30bc62d.wav,Run
b3180d19.wav,Traffic_noise_and_roadway_noise
b319fb72.wav,Chirp_and_tweet
b3242170.wav,Stream
b32f49a6.wav,Purr
b32f8880.wav,Run
b350996c.wav,Church_bell
b3566265.wav,Cupboard_open_or_close
b38d2a37.wav,Child_speech_and_kid_speaking
b39b169a.wav,"Applause,Crowd,Cheering"
b39d1370.wav,Run
b3b80691.wav,Microwave_oven
b3e084d4.wav,"Applause,Cheering,Clapping"
b3f0e45d.wav,Computer_keyboard
b40bcc35.wav,Male_singing
b42f935b.wav,Burping_and_eructation
b4417523.wav,"Applause,Crowd,Cheering"
b44cf2ae.wav,Marimba_and_xylophone
b465b9ad.wav,Skateboard
b465e909.wav,Bass_drum
b48baf55.wav,Writing
b48c5c1b.wav,Female_singing
b4ad0386.wav,"Applause,Crowd,Cheering"
b4b3de11.wav,Finger_snapping
b4c297fd.wav,Electric_guitar
b4d917d7.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
b4db68b5.wav,"Toilet_flush,Gurgling"
b4e4cc45.wav,Child_speech_and_kid_speaking
b4e4d620.wav,Cutlery_and_silverware
b4edb2c1.wav,Bathtub_(filling_or_washing)
b4f4be4a.wav,Mechanical_fan
b4fb1b80.wav,Drawer_open_or_close
b500c0af.wav,Skateboard
b5040cc2.wav,"Raindrop,Drip"
b508ed71.wav,"Applause,Cheering"
b50e3ef6.wav,Printer
b51d386b.wav,Bass_drum
b51f230d.wav,Run
b523777c.wav,Skateboard
b52d7a5f.wav,Printer
b546aadb.wav,Male_singing
b55376ea.wav,Male_singing
b557cae2.wav,Waves_and_surf
b5691f08.wav,Drawer_open_or_close
b56b8465.wav,Zipper_(clothing)
b574b278.wav,Bus
b59c1e4d.wav,"Screaming,Yell"
b5a3c641.wav,Tick-tock
b5a4ee47.wav,Cutlery_and_silverware
b5be6d4d.wav,Computer_keyboard
b5c677a4.wav,Drawer_open_or_close
b5cfaee6.wav,Gurgling
b5d511f7.wav,Church_bell
b5d64c28.wav,Knock
b5e1d940.wav,Gurgling
b5f77acf.wav,Drawer_open_or_close
b60786b7.wav,Run
b619fcc2.wav,"Raindrop,Drip"
b61cb163.wav,"Female_singing,Male_singing"
b6326e8f.wav,Stream
b63d1ab8.wav,Male_speech_and_man_speaking
b63e83b0.wav,Stream
b65311b2.wav,"Female_speech_and_woman_speaking,Yell"
b6673e58.wav,Male_speech_and_man_speaking
b67ce868.wav,Bass_guitar
b67ea9b9.wav,"Electric_guitar,Bass_guitar"
b68d6db1.wav,Fart
b693e950.wav,Gurgling
b6a8a248.wav,Stream
b6ad0947.wav,Cupboard_open_or_close
b6b1b85d.wav,Computer_keyboard
b6b1dc4c.wav,Bus
b6e4cdc4.wav,Crackle
b6e7a858.wav,"Applause,Crowd,Cheering"
b6ea70bf.wav,Stream
b6f6f988.wav,Female_singing
b7073bad.wav,"Electric_guitar,Bass_guitar"
b71264f5.wav,Waves_and_surf
b72ba386.wav,Chewing_and_mastication
b72de539.wav,Chirp_and_tweet
b7517b1b.wav,Bicycle_bell
b75cfef8.wav,Accelerating_and_revving_and_vroom
b75e8a3c.wav,Meow
b7627bd1.wav,Toilet_flush
b7668dd1.wav,Male_speech_and_man_speaking
b7727d83.wav,"Meow,Purr"
b779f8e2.wav,Fart
b77c041d.wav,Hiss
b78f84a6.wav,Car_passing_by
b7946bcb.wav,"Applause,Crowd,Cheering"
b79da268.wav,"Squeak,Slam"
b7b2c6b6.wav,Traffic_noise_and_roadway_noise
b7b60a26.wav,Gong
b7b63bba.wav,Motorcycle
b7b875b3.wav,Knock
b7d79de9.wav,Electric_guitar
b7e73561.wav,Crackle
b7e78f30.wav,Female_speech_and_woman_speaking
b7fca926.wav,Accordion
b8033e51.wav,Harmonica
b8097d73.wav,Sneeze
b813af02.wav,"Walk_and_footsteps,Waves_and_surf"
b81447ef.wav,Bicycle_bell
b81b0a6a.wav,Female_speech_and_woman_speaking
b82a2785.wav,Bicycle_bell
b831ef0b.wav,Zipper_(clothing)
b837646e.wav,Meow
b83ad210.wav,"Bark,Chirp_and_tweet"
b8402616.wav,Knock
b84927d1.wav,Female_singing
b84a4562.wav,Run
b8530b6a.wav,Skateboard
b854e587.wav,Cutlery_and_silverware
b855f490.wav,Trickle_and_dribble
b85a0012.wav,Printer
b86f9d0f.wav,Chirp_and_tweet
b86fcf32.wav,Hiss
b88c96b0.wav,Toilet_flush
b8b1f957.wav,Clapping
b8ef4cc7.wav,Traffic_noise_and_roadway_noise
b8f479b4.wav,Bass_guitar
b8fa5b30.wav,Race_car_and_auto_racing
b8fb2579.wav,Raindrop
b921f511.wav,Keys_jangling
b94ce640.wav,Microwave_oven
b952f7ff.wav,Frying_(food)
b955bc8e.wav,Scissors
b95a54b4.wav,"Drip,Sink_(filling_or_washing),Water_tap_and_faucet"
b9608747.wav,Run
b9802920.wav,Child_speech_and_kid_speaking
b98157b9.wav,Meow
b993baba.wav,Zipper_(clothing)
b99ed718.wav,Bark
b9af9256.wav,"Acoustic_guitar,Strum"
b9b06530.wav,"Acoustic_guitar,Strum"
b9b51c27.wav,Drawer_open_or_close
b9d9e4cf.wav,Child_speech_and_kid_speaking
b9dbda89.wav,Computer_keyboard
b9f44cc1.wav,Female_singing
ba007dd4.wav,Yell
ba029236.wav,Frying_(food)
ba0c5688.wav,Purr
ba122642.wav,Crackle
ba1961cd.wav,Hi-hat
ba1eb2e9.wav,Microwave_oven
ba48bf05.wav,Scissors
ba5b5d2c.wav,Hiss
ba6334a8.wav,Fart
ba6d80d9.wav,Glockenspiel
ba750661.wav,Burping_and_eructation
ba7aa4b9.wav,Cricket
ba9be42f.wav,"Applause,Crowd"
ba9d65e5.wav,Meow
babceabf.wav,Computer_keyboard
bacae58a.wav,Frying_(food)
bad29b32.wav,Sigh
baf6e775.wav,Mechanical_fan
baf7d8d0.wav,Bass_drum
baf7dafa.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
baf84ec2.wav,Bass_guitar
bafa0edd.wav,Sneeze
bb1b2337.wav,Tick-tock
bb24039e.wav,Accelerating_and_revving_and_vroom
bb3ef772.wav,Bathtub_(filling_or_washing)
bb44c157.wav,Marimba_and_xylophone
bb4ceea2.wav,"Sink_(filling_or_washing),Water_tap_and_faucet"
bb61aa7a.wav,Keys_jangling
bb6d5ad5.wav,Sneeze
bb734e88.wav,Traffic_noise_and_roadway_noise
bb7a77f1.wav,Chirp_and_tweet
bb82c65d.wav,Chirp_and_tweet
bb843b39.wav,Church_bell
bb8b25c8.wav,Bathtub_(filling_or_washing)
bbfaba97.wav,"Acoustic_guitar,Strum"
bc00bedc.wav,Yell
bc036214.wav,Church_bell
bc03876a.wav,Bathtub_(filling_or_washing)
bc11462e.wav,"Acoustic_guitar,Strum"
bc1de35b.wav,Tick-tock
bc25d122.wav,Chink_and_clink
bc2cc53b.wav,"Female_speech_and_woman_speaking,Whispering"
bc30bf79.wav,Drawer_open_or_close
bc3daf53.wav,Finger_snapping
bc3f4382.wav,Cupboard_open_or_close
bc45e7b9.wav,Hiss
bc466ce1.wav,Bathtub_(filling_or_washing)
bc46bb7d.wav,Run
bc5fd19c.wav,Gurgling
bc687b7d.wav,Church_bell
bc744c59.wav,Keys_jangling
bc749857.wav,Screaming
bc756b6c.wav,Crackle
bc7893a0.wav,"Toilet_flush,Water_tap_and_faucet"
bc8a65e7.wav,Male_speech_and_man_speaking
bc957213.wav,Chink_and_clink
bc97459a.wav,Fart
bc9a4979.wav,Bass_drum
bca75daa.wav,Buzz
bcafa3f7.wav,Burping_and_eructation
bcc0b88b.wav,Skateboard
bce2b20c.wav,Walk_and_footsteps
bce6cc8c.wav,Gasp
bd023007.wav,Skateboard
bd053224.wav,Keys_jangling
bd11eb6d.wav,Printer
bd188967.wav,Gong
bd224fda.wav,Microwave_oven
bd25d9eb.wav,Buzz
bd2b75d5.wav,"Applause,Clapping"
bd346bbf.wav,Clapping
bd438a05.wav,Skateboard
bd562a23.wav,Traffic_noise_and_roadway_noise
bd590943.wav,Zipper_(clothing)
bd5acbda.wav,Burping_and_eructation
bda07ed4.wav,Marimba_and_xylophone
bdc010bd.wav,Hi-hat
bdeb1261.wav,Run
bdf30aa0.wav,Stream
bdf596f6.wav,Scissors
bdfd8e5d.wav,Shatter
be16b865.wav,Drawer_open_or_close
be1e2921.wav,Microwave_oven
be1ece3b.wav,Computer_keyboard
be1f4af4.wav,Chewing_and_mastication
be20c7e5.wav,Tap
be3e2862.wav,Skateboard
be88ab03.wav,Knock
be9087e1.wav,Raindrop
be938190.wav,Motorcycle
beb819f0.wav,Scissors
beba9e15.wav,Skateboard
beef428f.wav,Frying_(food)
bf09ea86.wav,Bark
bf16ef80.wav,Toilet_flush
bf175a31.wav,Knock
bf1976f4.wav,Burping_and_eructation
bf1d95a3.wav,Slam
bf26945c.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans"
bf2c5be4.wav,"Raindrop,Drip"
bf30ec1d.wav,"Acoustic_guitar,Strum"
bf31a25c.wav,Printer
bf3f5f73.wav,Run
bf43d1ed.wav,Electric_guitar
bf45fdb6.wav,Car_passing_by
bf4667b5.wav,"Female_speech_and_woman_speaking,Walk_and_footsteps"
bf4aea44.wav,Burping_and_eructation
bf4f4626.wav,"Applause,Crowd,Cheering"
bf56b466.wav,Walk_and_footsteps
bf5f6f91.wav,"Female_speech_and_woman_speaking,Yell"
bf647bef.wav,Finger_snapping
bf6ab593.wav,Male_singing
bf724cf3.wav,Fart
bf7d8753.wav,"Applause,Crowd,Cheering"
bf80b29a.wav,"Female_speech_and_woman_speaking,Yell"
bf87e86b.wav,Waves_and_surf
bf918397.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom"
bf94b14e.wav,Waves_and_surf
bfa468d0.wav,Computer_keyboard
bfa6c58b.wav,Male_speech_and_man_speaking
bfa98837.wav,Yell
bfb49218.wav,Stream
bfb5b77c.wav,Computer_keyboard
bfb89528.wav,Gong
bfbda4bc.wav,Computer_keyboard
bfc3a3c7.wav,Drawer_open_or_close
bfca162e.wav,Writing
bfca3c43.wav,Chink_and_clink
bfcf205f.wav,Hiss
bfe4fb2f.wav,Skateboard
c004299e.wav,Gong
c00e3566.wav,Hi-hat
c0295dc8.wav,Female_singing
c02b4176.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink"
c02c6fe5.wav,Waves_and_surf
c04f8aaf.wav,Hiss
c05b8dc0.wav,"Female_singing,Male_singing"
c0601a97.wav,Crackle
c076dac9.wav,Scissors
c07db711.wav,Walk_and_footsteps
c0808256.wav,Whispering
c099f9c6.wav,Fart
c09eeca9.wav,Skateboard
c0a10489.wav,Sneeze
c0a84462.wav,Clapping
c0b00cfa.wav,Child_speech_and_kid_speaking
c0b10c55.wav,Child_speech_and_kid_speaking
c0b829c7.wav,Waves_and_surf
c0c093b7.wav,Bus
c0dbc401.wav,Whispering
c0dce5bf.wav,Marimba_and_xylophone
c0eef722.wav,Printer
c0f18afb.wav,Bass_drum
c0fa9819.wav,Cupboard_open_or_close
c10a5857.wav,Chirp_and_tweet
c10dd7a0.wav,Screaming
c11b749c.wav,Bass_drum
c12add40.wav,Buzz
c131e17c.wav,Chewing_and_mastication
c1365296.wav,Gasp
c1372649.wav,"Dishes_and_pots_and_pans,Chink_and_clink"
c139afa9.wav,Microwave_oven
c13b0c3c.wav,"Bark,Walk_and_footsteps"
c13b6f07.wav,"Raindrop,Drip"
c15bd274.wav,Male_singing
c166d3a5.wav,Tick-tock
c16d6ddf.wav,Writing
c16fc520.wav,Meow
c176239b.wav,Harmonica
c1820f09.wav,Knock
